date,ABT,AMD,ANET,AVGO,BMY,CAT,CEG,CLS,CMCSA,COST,CRDO,CVX,EEM,EFA,ELV,EWG,EWJ,GE,GEV,GOOGL,IWM,JNJ,KHC,KO,KRE,LIN,LITE,LLY,LRCX,MCD,MDY,META,MRK,MSFT,MU,NKE,NVDA,PEP,PFE,PG,PLTR,PYPL,SPY,TGT,TSM,UBER,UNH,VRT,WMT,XLF,XLI,XLV
2026-02-03,108.3403091430664,242.11000061035156,139.38999938964844,319.1543273925781,54.799983978271484,701.5543823242188,267.67486572265625,297.45001220703125,29.02249526977539,976.5030517578125,111.30999755859375,174.7149658203125,59.291812896728516,99.86961364746094,335.2112121582031,42.65439987182617,86.21158599853516,309.0938720703125,779.3801879882812,339.26837158203125,261.6910705566406,230.54151916503906,23.05803680419922,75.87504577636719,70.41683197021484,460.56170654296875,435.1000061035156,1000.0664672851562,229.66287231445312,315.5650329589844,630.7528076171875,690.4683227539062,114.16730499267578,409.3868713378906,419.19940185546875,59.99143600463867,180.12030029296875,159.7274627685547,25.351530075073242,154.1591796875,157.8800048828125,41.437530517578125,685.885009765625,109.14820098876953,334.0243225097656,77.93000030517578,280.3863220214844,190.06520080566406,127.20568084716797,53.070335388183594,168.05316162109375,152.79522705078125
2026-02-04,107.52542114257812,200.19000244140625,130.27999877929688,306.91937255859375,56.39533615112305,690.5054321289062,249.73680114746094,275.8599853515625,29.744155883789062,976.9324340820312,96.94999694824219,177.8453826904297,58.49595260620117,100.19447326660156,337.1414489746094,42.399513244628906,87.01720428466797,307.5081787109375,745.3881225585938,332.6070556640625,259.4404296875,231.89646911621094,23.64728546142578,76.32897186279297,71.51400756835938,470.25836181640625,465.5400085449219,1103.3758544921875,209.3814697265625,319.72344970703125,635.1708374023438,667.7987670898438,116.6213607788086,412.3536682128906,379.182373046875,63.23075866699219,173.97781372070312,162.99359130859375,26.345129013061523,155.6975860595703,139.5399932861328,40.77174758911133,682.5626831054688,111.92347717285156,324.0657958984375,73.91999816894531,272.2366027832031,182.4785919189453,127.4945297241211,53.496646881103516,168.5008087158203,154.70887756347656
2026-02-05,108.39994049072266,192.5,128.6699981689453,309.3703918457031,58.25495529174805,677.0210571289062,246.34661865234375,294.8900146484375,30.08548355102539,987.8565673828125,98.05999755859375,175.8827362060547,58.22734832763672,98.7670669555664,328.876220703125,41.99757766723633,85.63471984863281,305.5434875488281,736.7078857421875,330.8193664550781,254.76986694335938,235.18002319335938,23.613475799560547,77.47366333007812,71.46458435058594,456.7068786621094,504.4200134277344,1017.3876953125,212.90475463867188,319.5160217285156,631.8075561523438,669.0166015625,118.0208511352539,391.9246520996094,382.6703796386719,61.73417282104492,171.67062377929688,164.31771850585938,26.059837341308594,157.42459106445312,130.00999450683594,39.648860931396484,674.0379638671875,108.70689392089844,329.0301513671875,75.20999908447266,264.9649658203125,177.67074584960938,126.43872833251953,52.832401275634766,167.4861602783203,153.52894592285156
2026-02-06,110.13903045654297,208.44000244140625,137.49000549316406,331.6981506347656,60.67245864868164,724.820068359375,260.6651611328125,307.5299987792969,30.59259796142578,999.7093505859375,111.4000015258789,177.4822998046875,59.75938415527344,101.01154327392578,335.53790283203125,42.674007415771484,88.9168930053711,320.134033203125,778.481201171875,322.4402770996094,263.9217834472656,237.3558807373047,23.801841735839844,77.98680114746094,72.77922058105469,445.3311767578125,551.989990234375,1054.6014404296875,230.57113647460938,323.1509094238281,652.0870361328125,660.2822265625,120.16937255859375,399.3615417480469,394.4635925292969,62.93537521362305,185.18414306640625,167.22096252441406,26.777982711791992,157.9803924560547,135.89999389648438,40.165584564208984,686.96923828125,113.31603240966797,347.0570373535156,74.7699966430664,272.95684814453125,195.4927978515625,130.66197204589844,53.794071197509766,172.27090454101562,156.37466430664062
2026-02-09,110.37753295898438,216.0,141.74000549316406,342.67767333984375,59.47838592529297,740.7098388671875,271.3641662597656,319.2099914550781,30.826650619506836,996.1445922851562,123.41000366210938,179.1898193359375,60.19710922241211,102.37004089355469,324.1744689941406,43.4484748840332,90.79667663574219,315.885498046875,800.646484375,323.8984069824219,265.7740783691406,236.02069091796875,23.74388313293457,76.94078826904297,72.57164764404297,453.3786315917969,577.1500244140625,1041.1370849609375,228.84442138671875,321.6100158691406,652.435302734375,676.0140991210938,115.951171875,411.76629638671875,383.2799987792969,61.44863510131836,189.80848693847656,163.27804565429688,26.610742568969727,156.15415954589844,142.91000366210938,40.890995025634766,690.2816162109375,113.28660583496094,353.5832824707031,73.91000366210938,272.0195617675781,201.90992736816406,128.51051330566406,53.4768180847168,172.7881622314453,154.99642944335938
2026-02-10,111.57998657226562,213.57000732421875,143.4499969482422,339.1905212402344,59.56647872924805,740.9593505859375,270.3570861816406,297.92999267578125,31.509302139282227,969.82275390625,134.72000122070312,178.8561553955078,60.286643981933594,102.61614990234375,322.3333435058594,43.350440979003906,92.59689331054688,315.4765930175781,789.908447265625,318.16583251953125,265.0570373535156,235.73390197753906,24.05299949645996,75.79609680175781,71.8006591796875,457.5216064453125,561.1300048828125,1021.5336303710938,226.1794891357422,321.9754943847656,652.1267700195312,669.5256958007812,115.4583969116211,411.437744140625,373.035888671875,62.068931579589844,188.31031799316406,163.76846313476562,27.161649703979492,157.8910675048828,139.50999450683594,41.22885513305664,688.4613037109375,111.04088592529297,360.0498962402344,73.5,269.5726623535156,199.53099060058594,126.19966125488281,53.09016799926758,172.99708557128906,154.0148162841797
2026-02-11,112.8818130493164,213.5800018310547,140.66000366210938,341.50201416015625,58.65624237060547,773.52734375,276.05059814453125,295.67999267578125,31.675086975097656,976.7227783203125,128.39999389648438,182.34967041015625,61.24168014526367,103.30525207519531,326.89654541015625,43.183780670166016,93.46219635009766,312.8836364746094,822.7518310546875,310.5557556152344,263.8520812988281,238.21633911132812,24.139938354492188,77.56246948242188,70.9802474975586,464.4761657714844,574.1099853515625,1011.7767333984375,234.67332458496094,319.2492980957031,650.4849243164062,667.4993286132812,117.58719635009766,402.57720947265625,410.1046142578125,61.38956069946289,189.81849670410156,165.9066619873047,27.279701232910156,158.80419921875,135.67999267578125,40.2053337097168,688.3021850585938,113.53730010986328,372.1672668457031,71.01000213623047,275.1866760253906,248.39918518066406,128.26148986816406,52.28712463378906,173.92218017578125,154.92701721191406
2026-02-12,110.77503967285156,205.94000244140625,135.1199951171875,329.9545593261719,58.587730407714844,756.8490600585938,275.32269287109375,274.7900085449219,31.031444549560547,997.4127197265625,121.77999877929688,178.99354553222656,60.5452995300293,102.52755737304688,332.62774658203125,43.095550537109375,92.86544036865234,312.0458984375,815.6497802734375,308.5982971191406,258.4645080566406,241.86582946777344,23.49272918701172,77.95719146728516,69.88307189941406,469.7914123535156,583.4600219726562,1034.7587890625,230.85060119628906,328.0105895996094,641.3203735351562,648.6529541015625,117.5182113647461,400.05841064453125,413.7325439453125,60.158817291259766,186.7122802734375,163.99404907226562,27.023921966552734,160.00515747070312,129.1300048828125,38.83402633666992,677.668701171875,111.63526916503906,366.2080993652344,71.22000122070312,280.57379150390625,236.404541015625,133.1122589111328,51.24613952636719,171.84315490722656,154.67913818359375
2026-02-13,111.97749328613281,207.32000732421875,141.58999633789062,323.9765930175781,59.44902801513672,772.7288818359375,287.59716796875,280.6600036621094,30.787639617919922,1017.0042724609375,121.44000244140625,180.30853271484375,60.803955078125,102.61614990234375,343.2784729003906,43.1053581237793,93.34284210205078,314.5591125488281,801.23583984375,305.32257080078125,261.8703308105469,240.7779083251953,23.95639991760254,77.64141845703125,70.45637512207031,477.87860107421875,562.739990234375,1038.2127685546875,235.08253479003906,323.5657653808594,647.449951171875,638.630859375,119.65689086914062,399.5407409667969,411.4238586425781,62.15754699707031,182.58729553222656,162.75820922851562,27.132137298583984,158.87368774414062,131.41000366210938,40.03640365600586,678.1461181640625,114.6765365600586,364.4770202636719,69.98999786376953,289.2760314941406,234.42543029785156,133.36126708984375,51.206485748291016,173.25570678710938,156.33499145507812
2026-02-17,111.56011199951172,203.0800018310547,142.5800018310547,331.31951904296875,59.06731414794922,763.3068237304688,302.13507080078125,286.6600036621094,30.76813507080078,1010.5836181640625,124.80000305175781,178.91131591796875,60.55524826049805,102.59646606445312,341.27899169921875,43.173980712890625,91.37354278564453,326.1976013183594,818.2368774414062,301.6273498535156,261.95001220703125,240.6592254638672,22.971097946166992,78.50979614257812,70.70348358154297,479.0906982421875,600.4199829101562,1034.2696533203125,235.1324462890625,323.6052551269531,648.5445556640625,638.151611328125,119.81456756591797,395.1004943847656,399.5506591796875,63.82151412963867,184.7446746826172,158.81529235839844,26.925548553466797,158.35755920410156,133.02000427246094,40.553131103515625,679.2402954101562,115.44923400878906,362.328125,70.52999877929688,285.23077392578125,243.42140197753906,128.34117126464844,51.75175857543945,174.16091918945312,156.03753662109375
2026-02-18,112.58369445800781,200.1199951171875,139.5399932861328,332.28594970703125,58.46049118041992,750.5410766601562,293.200927734375,291.3999938964844,30.816896438598633,994.6367797851562,127.91000366210938,182.20118713378906,60.873592376708984,102.71459197998047,342.7241516113281,43.25240707397461,90.88618469238281,328.69085693359375,816.638671875,302.9356689453125,262.89605712890625,242.30101013183594,23.13531494140625,78.44071960449219,70.55521392822266,482.1308288574219,594.260009765625,1018.8062133789062,239.63388061523438,323.8719787597656,651.400390625,642.0746459960938,119.90327453613281,397.828369140625,420.70855712890625,64.54027557373047,187.75099182128906,161.2379150390625,26.925548553466797,155.6876678466797,135.3800048828125,41.18910598754883,682.662109375,114.57746887207031,360.3981018066406,72.7699966430664,284.3526916503906,243.10154724121094,126.11997985839844,52.13841247558594,174.1211395263672,156.33499145507812
2026-02-19,111.49054718017578,203.3699951171875,137.22999572753906,332.7641906738281,59.018375396728516,759.0848999023438,290.8178405761719,291.3299865722656,30.602346420288086,986.3887329101562,130.66000366210938,183.10292053222656,60.724369049072266,102.42911529541016,344.6444396972656,43.017127990722656,90.70716094970703,333.8369445800781,833.6796264648438,302.456298828125,263.5035095214844,244.19993591308594,23.173954010009766,77.86837768554688,70.16972351074219,486.9294738769531,635.6400146484375,1021.4616088867188,236.93902587890625,323.10150146484375,651.2710571289062,643.6318969726562,120.10037994384766,397.5988464355469,417.110595703125,64.5993423461914,187.6710968017578,161.43409729003906,26.423830032348633,157.3749542236328,134.88999938964844,41.467342376708984,680.8616943359375,114.57746887207031,358.5377197265625,72.94000244140625,286.0595703125,242.9516143798828,124.37689208984375,51.70219039916992,175.41432189941406,155.928466796875
2026-02-20,111.51042175292969,200.14999389648438,132.7899932861328,331.4291076660156,59.3707275390625,758.2963256835938,293.9886474609375,292.69000244140625,30.563339233398438,983.8424072265625,124.05999755859375,182.26063537597656,62.01764678955078,103.265869140625,339.44775390625,43.4484748840332,90.97570037841797,342.2940979003906,829.4144287109375,314.5705261230469,263.51348876953125,239.8284454345703,23.570005416870117,78.78610229492188,71.06920623779297,493.2879638671875,667.77001953125,1007.7852172851562,244.4547119140625,325.1955261230469,655.3607788085938,654.4924926757812,120.49461364746094,396.37152099609375,427.92437744140625,64.39258575439453,189.58877563476562,161.7773895263672,26.217239379882812,159.578369140625,135.24000549316406,41.387847900390625,685.7855834960938,115.59783172607422,368.63555908203125,73.86000061035156,286.1286315917969,243.6413116455078,122.50431823730469,52.03927230834961,176.29965209960938,155.49220275878906
2026-02-23,114.57122039794922,196.60000610351562,127.43000030517578,329.1275939941406,59.948184967041016,755.0325317382812,292.95166015625,296.67999267578125,30.846153259277344,984.5913696289062,124.05000305175781,183.23175048828125,61.331214904785156,102.84256744384766,332.4594421386719,43.03673553466797,90.89613342285156,338.0754699707031,830.7728881835938,311.0850524902344,259.4105224609375,243.1416778564453,23.705245971679688,79.49659729003906,67.94571685791016,494.95703125,674.72998046875,1056.740966796875,241.80975341796875,330.460205078125,643.927490234375,636.1152954101562,122.0320816040039,383.6390686035156,420.7285461425781,62.1181640625,191.316650390625,165.0925750732422,26.620580673217773,163.93556213378906,130.60000610351562,43.77273941040039,678.7827758789062,112.27918243408203,368.1380920410156,70.72000122070312,278.5708923339844,245.31056213378906,125.31317901611328,50.29438018798828,173.91224670410156,157.1976318359375
2026-02-24,113.86564636230469,213.83999633789062,128.77000427246094,324.2953796386719,60.29074478149414,766.7702026367188,311.7372741699219,296.3500061035156,30.826650619506836,996.9833374023438,120.83000183105469,183.6578369140625,62.296199798583984,103.02960968017578,323.818115234375,43.085750579833984,90.73699951171875,344.7075500488281,878.7493286132812,310.495849609375,262.23876953125,244.87173461914062,23.93708038330078,79.65449523925781,67.87653350830078,500.7293395996094,688.27001953125,1040.359130859375,243.78599548339844,328.9687194824219,649.997314453125,638.16162109375,122.14049530029297,388.1593017578125,417.7702331542969,63.102752685546875,192.61508178710938,166.28916931152344,26.699281692504883,164.04473876953125,128.83999633789062,46.72404479980469,683.7164916992188,114.43877410888672,383.7673645019531,71.37999725341797,270.29290771484375,253.037109375,126.24947357177734,50.542236328125,176.0509490966797,156.53330993652344
2026-02-25,114.04452514648438,210.86000061035156,132.88999938964844,331.0903625488281,59.99712371826172,765.1532592773438,324.8991394042969,293.9800109863281,30.02696990966797,993.3186645507812,123.45999908447266,182.54800415039062,62.98263168334961,104.0140380859375,327.1539001464844,43.477882385253906,91.94046020507812,341.9649658203125,875.0335083007812,312.49322509765625,263.48358154296875,243.76808166503906,23.71973419189453,79.40779113769531,69.06266784667969,504.97161865234375,723.3900146484375,1027.06201171875,249.00604248046875,328.9292297363281,652.4054565429688,652.5260620117188,120.69171905517578,399.7342224121094,428.75390625,62.42338943481445,195.32176208496094,165.92626953125,26.650094985961914,162.16885375976562,134.19000244140625,47.02215576171875,689.4859008789062,115.35017395019531,385.7371826171875,72.83000183105469,280.40606689453125,262.0730895996094,125.25341796875,51.42459487915039,174.67820739746094,156.49365234375
2026-02-26,115.5351791381836,203.67999267578125,130.25,320.5193176269531,59.80137252807617,751.499267578125,322.625732421875,279.1600036621094,30.08548355102539,985.310302734375,114.4800033569336,182.48855590820312,62.38573455810547,103.92543029785156,319.7696228027344,43.683753967285156,91.9802474975586,339.9205017089844,875.4830322265625,306.9804382324219,264.88775634765625,242.0778045654297,23.734224319458008,79.43739318847656,69.57666015625,495.27496337890625,677.0,1020.2637329101562,238.61582946777344,330.4305725097656,654.8931274414062,655.8401489257812,117.57735443115234,400.851806640625,415.3216247558594,62.96491622924805,184.66476440429688,164.36676025390625,26.659931182861328,162.5261688232422,135.94000244140625,45.24342346191406,685.6561889648438,113.71561431884766,374.8733215332031,74.80000305175781,282.8332214355469,259.1144104003906,123.92866516113281,52.0491828918457,175.77243041992188,156.0871124267578
2026-02-27,115.6246109008789,200.2100067138672,133.5,318.377197265625,61.04438018798828,741.4185180664062,328.927490234375,277.6300048828125,30.1927547454834,1009.325439453125,112.2699966430664,185.06495666503906,62.25640869140625,103.73838806152344,316.7506408691406,43.46807861328125,91.87084197998047,341.336669921875,872.6261596679688,311.354736328125,260.3267517089844,247.00942993164062,23.772865295410156,80.48339080810547,65.99848175048828,504.7828674316406,700.9099731445312,1050.18212890625,233.44566345214844,336.8805847167969,649.5993041992188,647.02587890625,122.0320816040039,391.8912048339844,412.1334533691406,61.2221794128418,176.97415161132812,166.4853515625,27.201000213623047,165.95037841796875,137.19000244140625,45.91913986206055,682.3637084960938,112.7249755859375,372.6547546386719,75.41999816894531,289.3549499511719,254.77633666992188,127.4447250366211,50.988372802734375,176.21011352539062,158.84356689453125
2026-03-02,113.40851593017578,198.6199951171875,129.3000030517578,317.6498718261719,61.015018463134766,750.8904418945312,326.21533203125,266.9800109863281,30.05622673034668,1001.3170776367188,114.22000122070312,187.87918090820312,61.18199157714844,101.6907958984375,291.08392333984375,42.066200256347656,89.71256256103516,344.8072814941406,880.1976928710938,306.12152099609375,262.716796875,247.13868713378906,23.676265716552734,79.16108703613281,66.97704315185547,506.0346984863281,783.25,1016.2206420898438,230.5611572265625,330.717041015625,655.1119995117188,652.396240234375,119.65689086914062,397.6886291503906,412.43328857421875,60.46891784667969,182.25770568847656,164.072509765625,26.817333221435547,162.2879638671875,145.1699981689453,45.342796325683594,682.7516479492188,112.11077117919922,367.2128601074219,75.94999694824219,290.9928283691406,257.63507080078125,126.59809112548828,50.85948944091797,177.96087646484375,157.18771362304688
2026-03-03,112.90169525146484,190.9499969482422,124.5999984741211,312.68817138671875,59.918827056884766,720.8077392578125,323.9319152832031,256.95001220703125,30.241518020629883,1006.309814453125,97.30000305175781,187.0567169189453,58.117916107177734,98.53079986572266,281.1458740234375,40.7525520324707,86.36077880859375,333.2386169433594,841.0614013671875,303.1853332519531,258.16571044921875,245.3390350341797,23.396127700805664,78.2927017211914,66.52236938476562,498.4244079589844,694.4299926757812,1005.9982299804688,216.85723876953125,329.932373046875,643.8179931640625,653.91357421875,118.09969329833984,403.0570068359375,379.46221923828125,58.86328887939453,179.83065795898438,161.7479705810547,26.14837646484375,158.5262908935547,147.22000122070312,46.08807373046875,676.7337036132812,119.66936492919922,351.3150329589844,76.36000061035156,285.34918212890625,244.3310089111328,127.40489196777344,50.770263671875,174.51905822753906,155.4128875732422
2026-03-04,112.3948745727539,202.07000732421875,134.8300018310547,316.3646240234375,61.00523376464844,730.5791015625,321.91778564453125,270.6400146484375,31.294754028320312,1005.2813110351562,102.54000091552734,184.34158325195312,58.744659423828125,99.80070495605469,288.49053955078125,41.272125244140625,88.11125946044922,338.8932800292969,840.3322143554688,302.7359619140625,260.67529296875,243.8973388671875,23.222253799438477,77.06907653808594,66.72004699707031,495.9505615234375,680.7999877929688,1001.8453979492188,222.83303833007812,329.5052490234375,643.7483520507812,666.541015625,118.54319763183594,404.32427978515625,400.5400695800781,58.119937896728516,182.8170166015625,160.7769317626953,26.187726974487305,157.11691284179688,153.19000244140625,46.596397399902344,681.50830078125,118.95610046386719,355.6028747558594,76.6500015258789,288.06243896484375,251.16793823242188,127.30528259277344,51.057769775390625,175.04624938964844,155.7202606201172
2026-03-05,110.34771728515625,199.4499969482422,139.39999389648438,331.54864501953125,59.44902801513672,704.7383422851562,331.11114501953125,265.8299865722656,30.816896438598633,981.1463623046875,114.73999786376953,188.17645263671875,57.33200454711914,97.61529541015625,283.5710144042969,40.37022018432617,85.42585754394531,326.10784912109375,814.1015014648438,300.4888610839844,255.69601440429688,238.259765625,23.405790328979492,76.01319122314453,65.8304443359375,486.8797912597656,650.8200073242188,981.5703125,214.52886962890625,325.2441711425781,634.83251953125,659.393798828125,114.39398956298828,409.79241943359375,396.8222351074219,57.50543975830078,183.11663818359375,157.61866760253906,26.177888870239258,152.83912658691406,152.6699981689453,47.48347473144531,677.7084350585938,119.23348236083984,352.041259765625,75.44000244140625,284.9150390625,249.6386260986328,122.82305145263672,50.79008865356445,171.1567840576172,152.60684204101562
2026-03-06,108.87694549560547,192.42999267578125,132.88999938964844,329.26708984375,59.00859069824219,679.606201171875,318.13873291015625,249.52000427246094,31.119213104248047,996.65380859375,109.83000183105469,188.21609497070312,57.02360534667969,96.74899291992188,286.69891357421875,40.01729965209961,84.31190490722656,322.2383117675781,788.3502197265625,298.1319274902344,249.850341796875,239.0253448486328,24.103151321411133,76.02306365966797,64.15998077392578,481.5943298339844,558.4400024414062,988.628173828125,199.18968200683594,325.85003662109375,620.006103515625,643.7117309570312,114.11803436279297,408.0761413574219,370.08758544921875,56.50439453125,177.6033935546875,157.77008056640625,26.610742568969727,152.4818115234375,157.16000366210938,46.815677642822266,668.8256225585938,119.65945434570312,337.1482238769531,75.12999725341797,282.6556396484375,241.6721954345703,123.31111907958984,50.13575744628906,169.04791259765625,151.40708923339844
2026-03-09,111.94768524169922,202.67999267578125,137.1699981689453,344.48101806640625,59.341365814208984,703.480712890625,322.48895263671875,267.95001220703125,30.270776748657227,1003.8433837890625,115.9800033569336,187.7206268310547,58.147762298583984,97.44793701171875,277.8892517089844,40.28199005126953,85.17720794677734,321.5292053222656,829.1746826171875,306.1770935058594,252.5690155029297,241.20281982421875,24.00493049621582,76.77303314208984,64.00182342529297,480.4815673828125,640.6900024414062,1006.6571655273438,211.00135803222656,328.5715637207031,626.1356811523438,646.2373046875,115.4189682006836,408.5251770019531,389.0966796875,56.02865219116211,182.427490234375,159.8482208251953,26.3746395111084,154.05992126464844,156.42999267578125,46.008338928222656,674.6845092773438,119.01554107666016,346.9078063964844,73.83999633789062,283.550537109375,264.23211669921875,123.84898376464844,49.89781951904297,170.04266357421875,152.95387268066406
2026-03-10,109.86077880859375,203.22999572753906,139.6199951171875,341.3226318359375,58.851993560791016,715.3181762695312,316.5981140136719,269.20001220703125,30.300029754638672,995.9148559570312,112.33000183105469,184.59921264648438,58.37657165527344,97.67435455322266,281.534423828125,40.29179000854492,85.9927749633789,326.1134948730469,838.2645263671875,306.8567199707031,252.31008911132812,242.31643676757812,23.238815307617188,76.85197448730469,63.97217559814453,474.8384704589844,672.0,999.6292114257812,215.0784912109375,325.7308349609375,623.3494873046875,652.9053344726562,115.39926147460938,404.8830871582031,402.8787536621094,55.582645416259766,184.54490661621094,159.1060333251953,26.718957901000977,154.84400939941406,151.13999938964844,44.8720817565918,673.6002807617188,119.60991668701172,345.3060607910156,72.36000061035156,280.736572265625,269.9395751953125,124.62590789794922,49.63013458251953,169.1274871826172,151.853271484375
2026-03-11,109.5626449584961,204.8300018310547,138.22999572753906,340.3163757324219,58.705177307128906,706.2454833984375,300.2235412597656,265.79998779296875,29.812421798706055,990.7922973632812,115.91000366210938,190.04930114746094,58.52579879760742,97.4676284790039,288.6156311035156,39.9976921081543,85.2667236328125,324.7452087402344,846.7051391601562,308.5157470703125,251.80223083496094,241.6005401611328,22.728071212768555,76.60527801513672,63.240718841552734,480.0320129394531,672.0,998.121826171875,218.71592712402344,323.01922607421875,621.448974609375,653.6939086914062,114.53196716308594,404.0049743652344,418.4498291015625,55.20601272583008,185.8134307861328,158.4825897216797,26.8566837310791,152.17413330078125,151.60000610351562,45.4202766418457,672.7548217773438,117.66826629638672,352.7376403808594,74.97000122070312,283.63006591796875,268.140380859375,123.0023422241211,49.213741302490234,168.60028076171875,151.55581665039062
2026-03-12,107.4657974243164,197.74000549316406,134.02999877929688,334.7369384765625,57.69707107543945,699.3585815429688,301.08221435546875,264.8900146484375,29.412582397460938,1001.8662719726562,111.56999969482422,195.1822967529297,56.655517578125,95.9417724609375,286.72332763671875,39.54673767089844,83.73504638671875,306.31817626953125,831.1824340820312,303.3687744140625,246.384765625,240.6559600830078,21.932491302490234,76.58554077148438,62.72673034667969,488.8641052246094,616.0900268554688,975.5706176757812,209.34254455566406,321.7279968261719,608.7518920898438,637.0436401367188,114.2363052368164,400.9914855957031,405.1174621582031,53.649940490722656,182.9268035888672,157.20602416992188,26.423830032348633,149.3751983642578,153.5,44.21425247192383,662.5390625,114.6666259765625,334.9794006347656,72.97000122070312,275.47662353515625,265.26165771484375,124.8350830078125,48.41069793701172,164.37258911132812,148.8885955810547
2026-03-13,107.35648345947266,193.38999938964844,133.57000732421875,320.9776306152344,57.824310302734375,692.6712646484375,301.3018493652344,263.4599914550781,29.412582397460938,1006.9688720703125,117.69000244140625,195.03366088867188,56.50629425048828,94.79984283447266,290.44818115234375,39.05657196044922,82.90953063964844,299.31689453125,804.1226196289062,302.09954833984375,245.56814575195312,240.13894653320312,22.178041458129883,76.8438720703125,62.38077926635742,492.3630676269531,622.5,983.38720703125,212.05062866210938,324.26080322265625,607.99560546875,612.6171875,113.94062805175781,394.69512939453125,425.8855895996094,53.50126647949219,180.0401611328125,158.2154083251953,26.14837646484375,149.52407836914062,150.9499969482422,44.752479553222656,658.7890014648438,116.24173736572266,336.5711669921875,73.33000183105469,280.4880065917969,258.7645568847656,126.02037048339844,48.470184326171875,163.78567504882812,148.52171325683594
2026-03-16,109.26451110839844,196.5800018310547,135.35000610351562,323.7275085449219,58.440914154052734,698.4503173828125,305.10595703125,270.5299987792969,29.58812141418457,1000.2885131835938,116.87999725341797,195.053466796875,58.078125,96.5718002319336,290.8863830566406,39.72319793701172,84.61029052734375,303.62152099609375,826.4476928710938,305.3775939941406,247.8885040283203,241.7993927001953,22.305727005004883,77.32079315185547,62.72673034667969,495.842041015625,624.8400268554688,987.4202270507812,219.24554443359375,324.44952392578125,612.3639526367188,626.8690185546875,114.60584259033203,399.08563232421875,441.54656982421875,54.30408477783203,183.0067138671875,156.07789611816406,26.177888870239258,150.98309326171875,152.72000122070312,45.27076721191406,665.493408203125,115.95446014404297,338.4813232421875,74.66000366210938,283.8686828613281,264.6219177246094,125.49246978759766,48.87665939331055,165.1882781982422,149.73138427734375
2026-03-17,110.019775390625,196.30999755859375,133.07000732421875,320.1307373046875,58.440914154052734,700.6660766601562,307.2126770019531,281.95001220703125,29.334564208984375,994.7166137695312,104.05999755859375,196.1732177734375,58.44620895385742,96.83760070800781,294.55145263671875,39.938873291015625,84.62023162841797,301.7138977050781,843.6189575195312,310.7344055175781,249.45677185058594,236.74844360351562,22.48252296447754,77.08233642578125,62.71684646606445,492.49261474609375,649.5599975585938,928.751220703125,226.31057739257812,324.10186767578125,617.9363403320312,622.0834350585938,115.04270935058594,398.5467834472656,461.4251403808594,54.63115692138672,181.71820068359375,154.87059020996094,27.004249572753906,150.34786987304688,155.0800018310547,45.97843551635742,667.2440185546875,115.66717529296875,345.1716613769531,77.79000091552734,285.9368896484375,268.3541564941406,124.58606719970703,49.13443374633789,165.6259765625,148.3730010986328
2026-03-18,107.81361389160156,199.4600067138672,136.07000732421875,314.77044677734375,58.1081428527832,692.302001953125,316.7279052734375,273.5799865722656,27.86198616027832,978.5001220703125,101.72000122070312,196.80740356445312,57.262367248535156,95.18376922607422,293.7547302246094,38.97814178466797,83.69525909423828,300.5852966308594,858.0315551757812,307.5063171386719,245.43634033203125,235.92318725585938,21.68694305419922,75.48265838623047,61.89643478393555,487.0299072265625,700.8099975585938,916.4723510742188,224.55181884765625,313.6031188964844,612.1947631835938,615.1099243164062,113.68248748779297,390.9432678222656,461.46514892578125,52.995792388916016,180.1899871826172,151.94140625,26.876358032226562,145.613525390625,152.77000427246094,44.44349670410156,657.9335327148438,113.97318267822266,338.7766418457031,76.66000366210938,282.71527099609375,264.6549377441406,121.49830627441406,48.54949951171875,164.31289672851562,145.89414978027344
2026-03-19,106.52172088623047,205.27000427246094,136.25999450683594,318.6661376953125,56.87492370605469,687.3414306640625,315.97906494140625,284.29998779296875,28.261823654174805,973.3676147460938,107.08999633789062,199.61172485351562,57.322052001953125,95.01641082763672,289.9700927734375,38.90951919555664,83.62564086914062,291.2469482421875,876.9419555664062,306.9466552734375,247.04251098632812,236.24136352539062,21.372638702392578,75.06536102294922,62.4598503112793,488.2560119628906,772.1300048828125,915.92333984375,233.82528686523438,307.4945068359375,613.71728515625,606.1382446289062,113.38462829589844,388.1792297363281,444.01513671875,52.96605682373047,178.3521270751953,151.14974975585938,26.96489715576172,143.7574920654297,155.67999267578125,44.04480743408203,656.3121337890625,113.39860534667969,337.99847412109375,75.33999633789062,278.8473815917969,269.114013671875,120.61181640625,48.56932830810547,163.1987762451172,145.36865234375
2026-03-20,104.80250549316406,201.3300018310547,131.22000122070312,309.3703918457031,56.2583122253418,679.586181640625,281.55255126953125,269.1000061035156,28.300832748413086,970.9212036132812,103.4000015258789,199.89907836914062,55.352291107177734,92.1320571899414,290.2987976074219,37.448822021484375,80.76119995117188,286.4329528808594,850.6353759765625,300.8203125,241.64535522460938,234.02410888671875,21.186019897460938,74.2704849243164,62.31158447265625,486.6112365722656,706.3499755859375,905.1419067382812,228.19924926757812,306.7694396972656,599.9774169921875,593.1102905273438,113.3647689819336,381.0447082519531,422.65740966796875,51.90554428100586,172.4989471435547,148.47784423828125,26.532041549682617,143.20169067382812,150.67999267578125,43.86539840698242,646.9034423828125,112.19993591308594,328.47076416015625,73.88999938964844,274.0249328613281,255.8267822265625,118.79328918457031,48.65855407714844,160.82131958007812,144.0994873046875
